id,dataset,split,question,prediction,answers,agent,raw_prediction,correct
WebQTest-1819,webqsp,test,what religion does canada follow?,"Canada does not follow a single religion; it is diverse, with significant populations practicing Christianity, Islam, Buddhism, and other religions.","['Protestantism', 'Catholicism', 'Islam']",Tiered-Forest,"Canada does not follow a single religion; it is diverse, with significant populations practicing Christianity, Islam, Buddhism, and other religions.",True
WebQTest-33,webqsp,test,what timezone is sweden?,Sweden generally observes Central European Time (CET) and Central European Summer Time (CEST).,['Central European Time Zone'],Tiered-Forest,Sweden generally observes Central European Time (CET) and Central European Summer Time (CEST).,False
WebQTest-581,webqsp,test,where was anne boleyn executed?,Anne Boleyn was executed at Tower Green within the Tower of London.,['Tower of London'],Tiered-Forest,Anne Boleyn was executed at Tower Green within the Tower of London.,True
WebQTest-723,webqsp,test,what is there to see in sydney australia?,"Your candidate answer is correct. Sydney's key sights include:

1. **Iconic landmarks:** Sydney Opera House and Sydney Harbour Bridge.
2. **Famous beach:** Bondi Beach.
3. **Natural spaces:** Royal Botanic Garden, The Domain, and coastal walks.
4. **Vibrant areas:** The Rocks (historic district), Darling Harbour, and the CBD.

You can expand slightly by mentioning the Taronga Zoo, Sydney Tower Eye, and day trips to the Blue Mountains.","['Oatley Park, New South Wales', 'Port Jackson', 'Rose Seidler House', 'Bondi Beach', 'Wild Life Sydney', 'Sydney Film Festival', 'The Rocks', 'Sydney Markets', 'Powerhouse Museum', 'Luna Park Sydney', 'City2Surf', ""St Mary's Cathedral, Sydney"", 'Sydney Opera House', 'Sydney Harbour Bridge', 'North Head Quarantine Station', 'Hillsong Church', 'Darling Harbour', 'Australian National Maritime Museum', 'Featherdale Wildlife Park', 'Kamay Botany Bay National Park']",Tiered-Forest,"Your candidate answer is correct. Sydney's key sights include:

1. **Iconic landmarks:** Sydney Opera House and Sydney Harbour Bridge.
2. **Famous beach:** Bondi Beach.
3. **Natural spaces:** Royal Botanic Garden, The Domain, and coastal walks.
4. **Vibrant areas:** The Rocks (historic district), Darling Harbour, and the CBD.

You can expand slightly by mentioning the Taronga Zoo, Sydney Tower Eye, and day trips to the Blue Mountains.",True
WebQTest-1818,webqsp,test,what state is saint louis university in?,Saint Louis University is in the state of Missouri.,['Missouri'],Tiered-Forest,Saint Louis University is in the state of Missouri.,True
WebQTest-953,webqsp,test,where is kansas city?,"Kansas City is located in the central United States, spanning parts of Kansas and Missouri.",['Platte County'],Tiered-Forest,"Kansas City is located in the central United States, spanning parts of Kansas and Missouri.",False
WebQTest-335,webqsp,test,what type of money to take to cuba?,"Take Cuban convertible pesos (CUC) or US dollars when traveling to Cuba, as they are widely accepted; however, be aware that Cuban pesos (CUP) are the official currency but have limited use for tourists.","['Cuban peso', 'Cuban convertible peso']",Tiered-Forest,"Take Cuban convertible pesos (CUC) or US dollars when traveling to Cuba, as they are widely accepted; however, be aware that Cuban pesos (CUP) are the official currency but have limited use for tourists.",True
WebQTest-1152,webqsp,test,who is the voice of kitt?,"The voice of KITT in ""Knight Rider"" was provided by William Daniels.",['William Daniels'],Tiered-Forest,"The voice of KITT in ""Knight Rider"" was provided by William Daniels.",True
WebQTest-1209,webqsp,test,when does ziva start on ncis?,"Ziva David first appears in the second season of NCIS, which aired in 2005.",['NCIS - Season 3'],Tiered-Forest,"Ziva David first appears in the second season of NCIS, which aired in 2005.",False
WebQTest-1739,webqsp,test,who is the voice of eric cartman on south park?,The voice of Eric Cartman on South Park is provided by Trey Parker.,['Trey Parker'],Tiered-Forest,The voice of Eric Cartman on South Park is provided by Trey Parker.,True
WebQTest-538,webqsp,test,what are all the movies taylor swift has been in?,"Taylor Swift has appeared in the movies ""Cats"" (2019) and ""The Lucky One"" (2010).","['Hannah Montana: The Movie', ""Valentine's Day"", 'The Lorax', 'Jonas Brothers: The Concert Experience', 'The Giver']",Tiered-Forest,"Taylor Swift has appeared in the movies ""Cats"" (2019) and ""The Lucky One"" (2010).",False
WebQTest-1110,webqsp,test,where was john jay born?,John Jay was born in New York City.,['New York City'],Tiered-Forest,John Jay was born in New York City.,True
WebQTest-39,webqsp,test,who is niall ferguson's wife?,Niall Ferguson's wife is Sarah Bird Ferguson.,['Ayaan Hirsi Ali'],Tiered-Forest,Niall Ferguson's wife is Sarah Bird Ferguson.,False
WebQTest-1285,webqsp,test,what city is mt lassen in?,"Mt. Lassen is located in California, within Lassen County and near the city of Tehama.","['California', 'Lassen Volcanic National Park', 'North America', 'United States of America', 'Cascade Range', 'Shasta County']",Tiered-Forest,"Mt. Lassen is located in California, within Lassen County and near the city of Tehama.",True
WebQTest-28,webqsp,test,what electorate does anna bligh represent?,Anna Bligh represented the electorate of Griffith in the Australian House of Representatives.,['Electoral district of South Brisbane'],Tiered-Forest,Anna Bligh represented the electorate of Griffith in the Australian House of Representatives.,False
WebQTest-2028,webqsp,test,who is the current leader of france 2010?,The current leader of France in 2010 was Nicolas Sarkozy.,['Nicolas Sarkozy'],Tiered-Forest,The current leader of France in 2010 was Nicolas Sarkozy.,True
WebQTest-1485,webqsp,test,what is the currency in turkey called?,The currency in Turkey is called the Turkish Lira (TRY).,['Turkish lira'],Tiered-Forest,The currency in Turkey is called the Turkish Lira (TRY).,True
WebQTest-1060,webqsp,test,what is the currency in italy?,The currency in Italy is the Euro (EUR).,['Euro'],Tiered-Forest,The currency in Italy is the Euro (EUR).,True
WebQTest-749,webqsp,test,who was president in 1988 in the united states?,The president of the United States in 1988 was Ronald Reagan.,['Ronald Reagan'],Tiered-Forest,The president of the United States in 1988 was Ronald Reagan.,True
WebQTest-1256,webqsp,test,who did terrell owens play for in 2010?,"In 2010, Terrell Owens played for the Philadelphia Eagles.","['Buffalo Bills', 'Cincinnati Bengals', 'Texas Revolution']",Tiered-Forest,"In 2010, Terrell Owens played for the Philadelphia Eagles.",False
WebQTest-1724,webqsp,test,when did arsenal won the league?,Arsenal last won the Premier League in the 2017-18 season.,"['2004–05 FA Cup', '1992–93 FA Cup', '2002–03 FA Cup', '2001–02 FA Cup', '1997–98 FA Cup', '1978–79 FA Cup', '1970–71 FA Cup', '2013–14 FA Cup']",Tiered-Forest,Arsenal last won the Premier League in the 2017-18 season.,False
WebQTest-241,webqsp,test,who plays the voice of brian on family guy?,The voice of Brian on Family Guy is played by Seth MacFarlane.,['Seth MacFarlane'],Tiered-Forest,The voice of Brian on Family Guy is played by Seth MacFarlane.,True
WebQTest-1838,webqsp,test,what sports are popular in germany?,"Football (soccer) is the most popular sport in Germany, followed by basketball and ice hockey.","['Germany national football team', 'Germany national cricket team', 'Germany national handball team', ""Germany women's national field hockey team"", ""Germany women's national volleyball team"", 'Germany national beach handball team', ""Germany women's national beach handball team"", ""Germany women's national handball team"", 'Germany Davis Cup team', 'Germany Fed Cup team', ""Germany women's national rugby union team"", ""Germany women's national football team"", ""Germany men's national volleyball team"", 'Germany national korfball team', 'Germany national rugby league team', 'German National Ice Hockey Team', 'Germany national baseball team', 'Germany national badminton team', 'Germany national American football team', ""Germany men's national inline hockey team"", 'Germany national beach soccer team', ""Germany men's national water polo team"", ""Germany women's national basketball team"", 'Germany national speedway team', ""Germany men's national pitch and putt team"", ""Germany women's national under-18 ice hockey team"", 'Germany national rugby union team', ""Germany women's national ice hockey team"", 'Germany national basketball team', ""Germany U20 women's volleyball team"", 'FC Bayern Munich', 'BG Göttingen', 'Alba Berlin', 'Brose Baskets', ""Germany men's national field hockey team"", 'Telekom Baskets Bonn', 'Skyliners Frankfurt', 'Köln 99ers', 'Bayer Giants Leverkusen', 'EWE Baskets Oldenburg', 'QTSV Quackenbrück']",Tiered-Forest,"Football (soccer) is the most popular sport in Germany, followed by basketball and ice hockey.",False
WebQTest-210,webqsp,test,where is tyrese gibson from?,"Tyrese Gibson is from Detroit, Michigan.",['Watts'],Tiered-Forest,"Tyrese Gibson is from Detroit, Michigan.",False
WebQTest-991,webqsp,test,who played donna on west wing?,Michelle Phillips played the role of Donna Moss on The West Wing.,['Janel Moloney'],Tiered-Forest,Michelle Phillips played the role of Donna Moss on The West Wing.,False
WebQTest-1291,webqsp,test,how many kids were there in the kennedy family?,There were nine children in the Kennedy family.,"['Ted Kennedy', 'Rosemary Kennedy', 'Joseph P. Kennedy, Jr.', 'Jean Kennedy Smith', 'Kathleen Cavendish', 'Patricia Kennedy Lawford', 'Robert F. Kennedy', 'Eunice Kennedy Shriver', 'John F. Kennedy']",Tiered-Forest,There were nine children in the Kennedy family.,False
WebQTest-1324,webqsp,test,what college did john nash go to?,"John Nash attended Carnegie Institute of Technology, which is now Carnegie Mellon University.","['Carnegie Mellon College of Engineering', 'Princeton University']",Tiered-Forest,"John Nash attended Carnegie Institute of Technology, which is now Carnegie Mellon University.",False
WebQTest-390,webqsp,test,when was the last time the toronto maple leafs were in the stanley cup finals?,The Toronto Maple Leafs were in the Stanley Cup Finals in 2023.,['1967 Stanley Cup Finals'],Tiered-Forest,The Toronto Maple Leafs were in the Stanley Cup Finals in 2023.,False
WebQTest-1398,webqsp,test,what movies did joan crawford play in?,"Joan Crawford starred in numerous films throughout her career, including classics like ""Grand Hotel,"" ""Possessed,"" and ""Mildred Pierce.""","['Possessed', 'Sudden Fear', 'Humoresque', 'Harriet Craig', 'Susan and God', 'The Women', 'The Stolen Jools', 'Spring Fever', 'Sally, Irene and Mary', 'Across to Singapore', 'This Woman Is Dangerous', 'Pretty Ladies', 'Old Clothes', 'Tramp, Tramp, Tramp', 'The Boob', 'The Taxi Dancer', 'Winners of the Wilderness', 'The Understanding Heart', 'Twelve Miles Out', 'The Law of the Range', 'West Point', 'Four Walls', 'Dream of Love', 'The Duke Steps Out', 'Our Modern Maidens', 'Montana Moon', 'Our Blushing Brides', 'Paid', 'Dance, Fools, Dance', 'This Modern Age', 'Laughing Sinners', 'Letty Lynton', 'Today We Live', 'Chained', 'Forsaking All Others', 'No More Ladies', 'I Live My Life', 'The Bride Wore Red', 'The Shining Hour', 'Mannequin', 'The Ice Follies of 1939', 'Strange Cargo', ""A Woman's Face"", 'When Ladies Meet', 'They All Kissed the Bride', 'Reunion in France', 'Above Suspicion', 'Female on the Beach', 'Goodbye, My Fancy', 'The Story of Esther Costello', 'A Slave of Fashion', 'Tide of Empire', 'The Merry Widow', 'Trog', 'Great Day', 'The Last of Mrs. Cheyney', 'The Best of Everything', 'Paris', 'Queen Bee', 'Johnny Guitar', 'The Gorgeous Hussy', 'Torch Song', 'Hush… Hush, Sweet Charlotte', 'Autumn Leaves', 'The Karate Killers', 'What Ever Happened to Baby Jane?', 'Our Dancing Daughters', ""It's a Great Feeling"", ""The Damned Don't Cry!"", 'Rain', 'Flamingo Road', 'Dancing Lady', 'Rose-Marie', 'The Circle', 'The Unknown', 'Sadie McKee', 'Strait-Jacket', 'The Caretakers', 'Untamed', 'I Saw What You Did', 'Berserk!', 'Grand Hotel', 'The Hollywood Revue of 1929', 'Love on the Run', 'Harry Langdon: The Forgotten Clown', 'Mildred Pierce', 'Daisy Kenyon', 'Della']",Tiered-Forest,"Joan Crawford starred in numerous films throughout her career, including classics like ""Grand Hotel,"" ""Possessed,"" and ""Mildred Pierce.""",True
WebQTest-1850,webqsp,test,what religion does madonna practice?,"Madonna has practiced various religions throughout her life, including Catholicism, Wicca, and Buddhism, but she currently identifies as an agnostic.","['Jewish Renewal', 'Catholicism']",Tiered-Forest,"Madonna has practiced various religions throughout her life, including Catholicism, Wicca, and Buddhism, but she currently identifies as an agnostic.",True
WebQTest-1094,webqsp,test,who was isaac newton and what did he do?,"Isaac Newton was an English mathematician, physicist, and astronomer who formulated the laws of motion and universal gravitation, among other significant contributions to science.","['Chemist', 'Philosopher', 'Mathematician', 'Physicist', 'Scientist', 'Astronomer']",Tiered-Forest,"Isaac Newton was an English mathematician, physicist, and astronomer who formulated the laws of motion and universal gravitation, among other significant contributions to science.",True
WebQTest-966,webqsp,test,what basketball player is married to monica?,The basketball player married to Monica is Chris Webber.,['Shannon Brown'],Tiered-Forest,The basketball player married to Monica is Chris Webber.,False
WebQTest-297,webqsp,test,what time zone is anaheim california?,"Anaheim, California is in the Pacific Time Zone.",['Pacific Time Zone'],Tiered-Forest,"Anaheim, California is in the Pacific Time Zone.",True
WebQTest-866,webqsp,test,where did otto frank go to college?,Otto Frank went to college at the University of Frankfurt.,['Heidelberg University'],Tiered-Forest,Otto Frank went to college at the University of Frankfurt.,False
WebQTest-1547,webqsp,test,what is the title of george bush's new book?,"George Bush's new book is titled ""All In: The Memoirs of George W. Bush.""",['In My Time: A Personal and Political Memoir'],Tiered-Forest,"George Bush's new book is titled ""All In: The Memoirs of George W. Bush.""",False
WebQTest-2015,webqsp,test,what type of government does argentina have today?,Argentina has a unitary presidential constitutional republic government today.,"['Presidential system', 'Constitutional republic', 'Representative democracy', 'Federal republic']",Tiered-Forest,Argentina has a unitary presidential constitutional republic government today.,True
WebQTest-1789,webqsp,test,what is john edwards indicted for?,"John Edwards was indicted for conspiracy to commit mail and wire fraud, and making false statements to investigators.",['Political corruption'],Tiered-Forest,"John Edwards was indicted for conspiracy to commit mail and wire fraud, and making false statements to investigators.",False
WebQTest-1306,webqsp,test,what kind of government does iran have after 1979?,"Iran has a theocratic government with a Supreme Leader at its helm, established after the 1979 Islamic Revolution.","['Parliamentary system', 'Presidential system', 'Islamic republic', 'Unitary state', 'Theocracy']",Tiered-Forest,"Iran has a theocratic government with a Supreme Leader at its helm, established after the 1979 Islamic Revolution.",False
WebQTest-1206,webqsp,test,what was francis bacon contributions?,"Francis Bacon contributed significantly to the development of the scientific method and empirical research, emphasizing inductive reasoning and the importance of experimentation in the scientific process.","['Spy', 'Statesman', 'Philosopher', 'Scientist', 'Author']",Tiered-Forest,"Francis Bacon contributed significantly to the development of the scientific method and empirical research, emphasizing inductive reasoning and the importance of experimentation in the scientific process.",False
WebQTest-1613,webqsp,test,what language do they speak in malta?,Maltese and English are the official languages of Malta.,"['English Language', 'Maltese Language']",Tiered-Forest,Maltese and English are the official languages of Malta.,False
WebQTest-1417,webqsp,test,when was the last time the boston bruins went to the stanley cup?,The Boston Bruins last won the Stanley Cup in 2019.,['2013 Stanley Cup Finals'],Tiered-Forest,The Boston Bruins last won the Stanley Cup in 2019.,False
WebQTest-69,webqsp,test,what county is brentwood tennessee in?,"Brentwood, Tennessee is in Davidson County.",['Williamson County'],Tiered-Forest,"Brentwood, Tennessee is in Davidson County.",False
WebQTest-1830,webqsp,test,what language do they speak in colombia south america?,"In Colombia, Spanish is the official and most widely spoken language.","['Piratapuyo Language', 'Cocama language', 'Bora Language', 'Wayuu Language', 'Malayo Language', 'Quechua, Napo Lowland Language', 'Curripaco Language', 'Hupdë Language', 'Baudo language', 'Siona Language', 'Cabiyarí Language', 'Nukak language', 'Barí Language', 'Tama Language', 'Awa-Cuaiquer Language', 'Guanano Language', 'Tanimuca-Retuarã Language', 'Cagua Language', 'Runa Language', 'Coyaima Language', 'Ponares Language', 'Macaguaje Language', 'Inga, Jungle Language', 'Coxima Language', 'Tomedes Language', 'Natagaimas Language', 'Cumeral Language', 'Carijona Language', 'Tunebo, Barro Negro Language', 'Siriano Language', 'Muinane Language', 'Macaguán Language', 'Pijao Language', 'Puinave Language', 'Cubeo Language', 'Desano Language', 'Tunebo, Central Language', 'Guayabero Language', 'Arhuaco Language', 'Tunebo, Western Language', 'Totoro Language', 'Palenquero Language', 'Kogi Language', 'Barasana Language', 'Yukpa Language', 'Waimajã Language', 'Colombian Sign Language', 'Guambiano Language', 'Minica Huitoto', 'Piaroa Language', 'Emberá, Northern Language', 'Ocaina Language', 'Anserma Language', 'Carabayo Language', 'Macuna Language', 'Omejes Language', 'Andoque Language', 'Chipiajes Language', 'Inga Language', 'Piapoco Language', 'Tunebo, Angosturas Language', 'Catio language', 'Koreguaje Language', 'Kuna, Border Language', 'Andaqui Language', 'Sáliba Language', 'Camsá Language', 'Murui Huitoto language', 'Yucuna Language', 'Guahibo language', 'Cuiba language', 'Playero language', 'Uwa language', 'Achawa language', 'Ticuna language', 'Islander Creole English', 'Nheengatu language', 'Spanish Language', 'Tinigua language', 'Providencia Sign Language', 'Romani, Vlax Language', 'Tuyuca language', 'Tucano Language', 'Páez language', 'Cofán Language', 'Nonuya language']",Tiered-Forest,"In Colombia, Spanish is the official and most widely spoken language.",False
WebQTest-1568,webqsp,test,what university did obama graduated from?,Barack Obama graduated from Columbia University and Harvard Law School.,['Columbia University'],Tiered-Forest,Barack Obama graduated from Columbia University and Harvard Law School.,True
WebQTest-828,webqsp,test,what is the head judge of the supreme court called?,The head judge of the Supreme Court is called the Chief Justice.,['Chief Justice of the United States'],Tiered-Forest,The head judge of the Supreme Court is called the Chief Justice.,False
WebQTest-425,webqsp,test,where english is spoken?,"English is spoken in many countries, including the United States, the United Kingdom, Australia, Canada, and India, among others.","['Bahamas', 'Bangladesh', 'Barbados', 'Belize', 'Bermuda', 'Botswana', 'Brunei', 'Transkei', 'Ethiopia', 'Kenya', 'State of Palestine', 'Cameroon', 'Cayman Islands', 'Cyprus', 'Cook Islands', 'Territory of Papua and New Guinea', 'Dominica', 'England', 'Timor-Leste', 'Fiji', 'Jordan', 'Japan', 'Jersey', 'Guyana', 'Guam', 'Ghana', 'Gibraltar', 'South Yemen', 'Grenada', 'Honduras', 'Hong Kong', 'India', 'Republic of Ireland', 'Indonesia', 'Israel', 'Isle of Man', 'Kiribati', 'Laos', 'Lesotho', 'Liberia', 'Malta', 'Marshall Islands', 'Montserrat', 'Namibia', 'Nauru', 'Nigeria', 'Papua New Guinea', 'Puerto Rico', 'Pakistan', 'Philippines', 'Gazankulu', 'Qatar', 'Rwanda', 'Sri Lanka', 'Saint Kitts and Nevis', 'Sierra Leone', 'Saint Lucia', 'Saint Vincent and the Grenadines', 'Samoa', 'Singapore', 'Sudan', 'Swaziland', 'Tanzania', 'Tokelau', 'Turks and Caicos Islands', 'Tuvalu', 'United Kingdom', 'Uganda', 'Vatican City', 'Vanuatu', 'Zimbabwe', 'Zambia', 'Malaysia', 'Territory of New Guinea', 'Australia', 'New Zealand', 'China', 'Canada', 'Mandatory Palestine', 'Curaçao', 'Gambia', 'South Africa', 'Wales', 'Antigua and Barbuda', 'Bonaire', 'Kingdom of Great Britain', 'United States of America']",Tiered-Forest,"English is spoken in many countries, including the United States, the United Kingdom, Australia, Canada, and India, among others.",True
WebQTest-1802,webqsp,test,where are the timezones in the usa?,"The timezones in the USA include Eastern Time, Central Time, Mountain Time, and Pacific Time, among others, spanning from the Atlantic to the Pacific coasts.","['Samoa Time Zone', 'Chamorro Time Zone', 'Central Time Zone', 'Eastern Time Zone', 'Mountain Time Zone', 'Pacific Time Zone', 'Alaska Time Zone', 'Hawaii-Aleutian Time Zone', 'Atlantic Time Zone']",Tiered-Forest,"The timezones in the USA include Eastern Time, Central Time, Mountain Time, and Pacific Time, among others, spanning from the Atlantic to the Pacific coasts.",False
WebQTest-1242,webqsp,test,what are all the names of the harry potter books?,"The Harry Potter books are titled ""Harry Potter and the Philosopher's Stone,"" ""Harry Potter and the Chamber of Secrets,"" ""Harry Potter and the Prisoner of Azkaban,"" ""Harry Potter and the Goblet of Fire,"" ""Harry","['Harry Potter and the Order of the Phoenix', 'Harry Potter and the Chamber of Secrets', 'Harry Potter and the Prisoner of Azkaban', 'Harry Potter and the Goblet of Fire', 'Harry Potter and the Deathly Hallows', 'Harry Potter and the Half-Blood Prince', ""Harry Potter and the Philosopher's Stone""]",Tiered-Forest,"The Harry Potter books are titled ""Harry Potter and the Philosopher's Stone,"" ""Harry Potter and the Chamber of Secrets,"" ""Harry Potter and the Prisoner of Azkaban,"" ""Harry Potter and the Goblet of Fire,"" ""Harry",True
WebQTest-612,webqsp,test,who does jeremy shockey play for in 2012?,"In 2012, Jeremy Shockey played for the Dallas Cowboys.",['Carolina Panthers'],Tiered-Forest,"In 2012, Jeremy Shockey played for the Dallas Cowboys.",False
WebQTest-1124,webqsp,test,who played samantha stephens in bewitched?,Elizabeth MacRae played Samantha Stephens in the original Bewitched television series.,['Elizabeth Montgomery'],Tiered-Forest,Elizabeth MacRae played Samantha Stephens in the original Bewitched television series.,False
WebQTest-1487,webqsp,test,where does kate middleton live 2012?,"In 2012, Kate Middleton lived in Nottingham Cottage at Windsor Great Park, which was her residence as the Duchess of Cambridge.","['Bucklebury', 'Reading']",Tiered-Forest,"In 2012, Kate Middleton lived in Nottingham Cottage at Windsor Great Park, which was her residence as the Duchess of Cambridge.",False
WebQTest-468,webqsp,test,where did venus williams come from?,"Venus Williams came from the United States, specifically from Compton and later Boca Raton, Florida.",['Lynwood'],Tiered-Forest,"Venus Williams came from the United States, specifically from Compton and later Boca Raton, Florida.",False
WebQTest-518,webqsp,test,what type of money do they use in costa rica?,They use the Costa Rican colon (CRC) as their currency.,['Costa Rican colón'],Tiered-Forest,They use the Costa Rican colon (CRC) as their currency.,False
WebQTest-79,webqsp,test,what country did buddha come from?,Buddha came from ancient India.,['Nepal'],Tiered-Forest,Buddha came from ancient India.,False
WebQTest-1233,webqsp,test,what are the colors of the ny giants?,"The New York Giants' colors are white, black, and old gold.","['Blue', 'Grey', 'Red', 'White']",Tiered-Forest,"The New York Giants' colors are white, black, and old gold.",True
WebQTest-1090,webqsp,test,where are boeing headquarters?,"Boeing's headquarters is located in Chicago, Illinois, although its main corporate headquarters and CEO office are in Bellevue, Washington.",['Chicago'],Tiered-Forest,"Boeing's headquarters is located in Chicago, Illinois, although its main corporate headquarters and CEO office are in Bellevue, Washington.",True
WebQTest-1822,webqsp,test,who is in paul ryan's family?,"Paul Ryan's family includes his wife Jodi and their children, though specific details about each family member are not provided in the question.","['Janna Ryan', 'Elizabeth Ryan', 'Charles Ryan', 'Samuel Ryan', 'Paul Murray Ryan', 'Elizabeth A. Ryan']",Tiered-Forest,"Paul Ryan's family includes his wife Jodi and their children, though specific details about each family member are not provided in the question.",False
WebQTest-1933,webqsp,test,what year did adam morrison get drafted?,Adam Morrison was drafted in 2007.,['2006 NBA draft'],Tiered-Forest,Adam Morrison was drafted in 2007.,False
WebQTest-173,webqsp,test,what countries are part of the baltic?,"The Baltic states are Latvia, Lithuania, and Estonia.","['Estonia', 'Latvia', 'Lithuania']",Tiered-Forest,"The Baltic states are Latvia, Lithuania, and Estonia.",True
WebQTest-1204,webqsp,test,where did the anasazi indians live?,"The Anasazi Indians lived in the southwestern United States, primarily in what is now Arizona, New Mexico, Colorado, and Utah.",['Four Corners'],Tiered-Forest,"The Anasazi Indians lived in the southwestern United States, primarily in what is now Arizona, New Mexico, Colorado, and Utah.",False
WebQTest-227,webqsp,test,where were the seneca indians located?,"The Seneca Indians were located in New York state, primarily in the western part including the Finger Lakes region.","['New York', 'Ontario']",Tiered-Forest,"The Seneca Indians were located in New York state, primarily in the western part including the Finger Lakes region.",True
WebQTest-170,webqsp,test,who played bilbo in lord of the rings?,Martin Freeman played Bilbo Baggins in the Lord of the Rings films.,['Norman Bird'],Tiered-Forest,Martin Freeman played Bilbo Baggins in the Lord of the Rings films.,False
