id,dataset,split,question,prediction,answers,agent,raw_prediction,correct
WebQTest-1596,webqsp,test,what language do they use in pakistan?,"Urdu is the national language of Pakistan, but English is also widely used, especially in business and education.","['English Language', 'Urdu Language']",Tiered-Forest,"Urdu is the national language of Pakistan, but English is also widely used, especially in business and education.",False
WebQTest-1524,webqsp,test,who invented islamic religion?,"The Islamic religion was founded by the Prophet Muhammad, who is believed to have received revelations from Allah through the angel Gabriel.",['Muhammad in Islam'],Tiered-Forest,"The Islamic religion was founded by the Prophet Muhammad, who is believed to have received revelations from Allah through the angel Gabriel.",False
WebQTest-1442,webqsp,test,what currency shall i take to croatia?,"You should take the Euro (€) to Croatia. Croatia adopted the Euro as its official currency in January 2023, replacing the Croatian Kuna.

**Concise Answer:** Take Euros (€).",['Croatian kuna'],Tiered-Forest,"You should take the Euro (€) to Croatia. Croatia adopted the Euro as its official currency in January 2023, replacing the Croatian Kuna.

**Concise Answer:** Take Euros (€).",True
WebQTest-199,webqsp,test,what type of government does iraq have now?,Iraq has a federal parliamentary republic system of government.,"['Parliamentary system', 'Republic', 'Parliamentary republic', 'Federal republic']",Tiered-Forest,Iraq has a federal parliamentary republic system of government.,True
WebQTest-1084,webqsp,test,what sports do people play in poland?,"People in Poland play a variety of sports including football (soccer), hockey, basketball, volleyball, and tennis, among others.","['Poland national handball team', ""Poland women's national handball team"", ""Poland men's national volleyball team"", ""Poland women's national volleyball team"", 'Asseco Gdynia', 'KK Włocławek', 'Turów Zgorzelec', 'Poland national football team', 'Stal Gorzów Wielkopolski', 'Śląsk Wrocław', 'GTŻ Grudziądz', 'Basket Zielona Góra']",Tiered-Forest,"People in Poland play a variety of sports including football (soccer), hockey, basketball, volleyball, and tennis, among others.",False
WebQTest-404,webqsp,test,what was lebron james first team?,LeBron James' first NBA team was the Cleveland Cavaliers. He was drafted by them in 2003 and played for them from 2003 to 2010.,['Cleveland Cavaliers'],Tiered-Forest,LeBron James' first NBA team was the Cleveland Cavaliers. He was drafted by them in 2003 and played for them from 2003 to 2010.,True
WebQTest-2010,webqsp,test,what degrees does romney have?,"Mitt Romney holds two degrees from Harvard University:

1. **Juris Doctor (J.D.)** from Harvard Law School (1975)
2. **Master of Business Administration (M.B.A.)** from Harvard Business School (1975)

He earned both degrees concurrently through a joint program.","['Juris Doctor', 'Bachelor of Arts', 'MBA']",Tiered-Forest,"Mitt Romney holds two degrees from Harvard University:

1. **Juris Doctor (J.D.)** from Harvard Law School (1975)
2. **Master of Business Administration (M.B.A.)** from Harvard Business School (1975)

He earned both degrees concurrently through a joint program.",True
WebQTest-1608,webqsp,test,what language is mainly spoken in egypt?,"The candidate answer ""Ein Abendbesuch bei Pelekanen"" is in **German**, but it is irrelevant to the question.

The language mainly spoken in Egypt is **Arabic** (specifically Egyptian Arabic).","['Siwi Language', 'Egyptian Arabic', ""Sa'idi Arabic"", 'Bedawi Arabic']",Tiered-Forest,"The candidate answer ""Ein Abendbesuch bei Pelekanen"" is in **German**, but it is irrelevant to the question.

The language mainly spoken in Egypt is **Arabic** (specifically Egyptian Arabic).",True
WebQTest-44,webqsp,test,what is the state flower of arizona?,The state flower of Arizona is the Saguaro Cactus Blossom.,['Saguaro'],Tiered-Forest,The state flower of Arizona is the Saguaro Cactus Blossom.,True
WebQTest-1005,webqsp,test,what is capital city of morocco?,The capital city of Morocco is Rabat.,['Rabat'],Tiered-Forest,The capital city of Morocco is Rabat.,True
WebQTest-2025,webqsp,test,which ocean does the zambezi river flow into?,The Zambezi River flows into the Indian Ocean.,['Indian Ocean'],Tiered-Forest,The Zambezi River flows into the Indian Ocean.,True
WebQTest-837,webqsp,test,what year did the baltimore ravens win superbowl?,The Baltimore Ravens won the Super Bowl in 2000 (Super Bowl XXXV).,"['Super Bowl XLVII', 'Super Bowl XXXV']",Tiered-Forest,The Baltimore Ravens won the Super Bowl in 2000 (Super Bowl XXXV).,True
WebQTest-1976,webqsp,test,what team did drogba play for?,Didier Drogba played for Chelsea FC.,"['Chelsea F.C.', 'Olympique de Marseille', 'Ivory Coast national football team', 'Shanghai Greenland Shenhua F.C.', 'En Avant de Guingamp', 'Le Mans FC', 'Galatasaray S.K.']",Tiered-Forest,Didier Drogba played for Chelsea FC.,False
WebQTest-770,webqsp,test,what did steve mcnair died from?,Steve McNair died from cardiac arrhythmia due to cardiac amyloidosis.,['Ballistic trauma'],Tiered-Forest,Steve McNair died from cardiac arrhythmia due to cardiac amyloidosis.,False
WebQTest-195,webqsp,test,what kind of guitar did george harrison use?,"George Harrison used several guitars, but his most iconic was the **Gibson Les Paul** (nicknamed ""Lucy""), which he acquired in 1968. He also famously used a **Gretsch Country Gentleman** and a **Rickenbacker 360/12** 12-string electric in the mid-1960s, and later a **Fender Stratocaster**.","['Fender Stratocaster', 'Rickenbacker 360/12']",Tiered-Forest,"George Harrison used several guitars, but his most iconic was the **Gibson Les Paul** (nicknamed ""Lucy""), which he acquired in 1968. He also famously used a **Gretsch Country Gentleman** and a **Rickenbacker 360/12** 12-string electric in the mid-1960s, and later a **Fender Stratocaster**.",True
WebQTest-710,webqsp,test,what style of art did henri matisse do?,"Henri Matisse is best known for **Fauvism** and later for his **cut-out** works (like decoupage).  

The candidate answer includes ""decoupage,"" which aligns with his cut-out period, but ""still life"" and ""landscape painting"" are subjects or genres, not his defining styles.  

**Concise answer:** Fauvism and cut-outs (decoupage).","['Modern art', 'Impressionism', 'Neo-impressionism', 'Fauvism', 'Modernism']",Tiered-Forest,"Henri Matisse is best known for **Fauvism** and later for his **cut-out** works (like decoupage).  

The candidate answer includes ""decoupage,"" which aligns with his cut-out period, but ""still life"" and ""landscape painting"" are subjects or genres, not his defining styles.  

**Concise answer:** Fauvism and cut-outs (decoupage).",True
WebQTest-937,webqsp,test,where are people who speak arabic from?,"People who speak Arabic come from various countries in the Middle East and North Africa, as well as some other parts of the world.","['Bahrain', 'Saudi Arabia', 'Yemen', 'Turkey', 'Djibouti', 'Egypt', 'Seljuk Empire', 'Jordan', 'South Yemen', 'Iran', 'Israel', 'Kuwait', 'Libya', 'Lebanon', 'Mauritania', 'Morocco', 'Oman', 'Qatar', 'Sudan', 'Syria', 'Tanzania', 'Tunisia', 'Iraq', 'Canada', 'Algeria', 'Mandatory Palestine', 'South Africa', 'United Arab Emirates', 'Comoros', 'Eritrea']",Tiered-Forest,"People who speak Arabic come from various countries in the Middle East and North Africa, as well as some other parts of the world.",False
WebQTest-1212,webqsp,test,what did mark zuckerberg study?,Mark Zuckerberg studied psychology and computer science at Harvard University.,"['Computer programming', 'Computer Science', 'Psychology']",Tiered-Forest,Mark Zuckerberg studied psychology and computer science at Harvard University.,True
WebQTest-1883,webqsp,test,where did robert downey jr go to jail?,"Robert Downey Jr. served his jail sentence at the **Los Angeles County Jail** (specifically the North County Correctional Facility in Castaic, California) in 1999 for parole violations related to drug charges.","['California Substance Abuse Treatment Facility and State Prison, Corcoran']",Tiered-Forest,"Robert Downey Jr. served his jail sentence at the **Los Angeles County Jail** (specifically the North County Correctional Facility in Castaic, California) in 1999 for parole violations related to drug charges.",False
WebQTest-1840,webqsp,test,what do they speak in norway?,"They speak **Norwegian** (with two written forms: Bokmål and Nynorsk).  
Additionally, there are recognized minority languages like Sami, Kven, and others.","['Saami, South Language', 'Saami, North Language', 'Norwegian Language', 'Saami, Lule Language', 'Finnish, Kven Language', 'Bokmål', 'Nynorsk']",Tiered-Forest,"They speak **Norwegian** (with two written forms: Bokmål and Nynorsk).  
Additionally, there are recognized minority languages like Sami, Kven, and others.",True
WebQTest-1063,webqsp,test,where is audrey hepburn from?,Audrey Hepburn was from Belgium. She was born in Brussels.,['Ixelles'],Tiered-Forest,Audrey Hepburn was from Belgium. She was born in Brussels.,False
WebQTest-1455,webqsp,test,what capital city of brazil?,"The capital city of Brazil is **Brasília**.  
(The candidate answers Q19535537, Q19535843, and Q19535846 all refer to Brasília.)",['Brasília'],Tiered-Forest,"The capital city of Brazil is **Brasília**.  
(The candidate answers Q19535537, Q19535843, and Q19535846 all refer to Brasília.)",True
WebQTest-1355,webqsp,test,what school did robert f kennedy go to?,Robert F. Kennedy attended Harvard College for his undergraduate degree and later earned his law degree from the University of Virginia School of Law.,"['Harvard College', 'Bates College', 'Milton Academy', 'Harvard University', 'University of Virginia School of Law', 'University of Virginia']",Tiered-Forest,Robert F. Kennedy attended Harvard College for his undergraduate degree and later earned his law degree from the University of Virginia School of Law.,True
WebQTest-1104,webqsp,test,what do we call the currency of france?,The currency of France is the euro.,"['CFP franc', 'Euro']",Tiered-Forest,The currency of France is the euro.,True
WebQTest-1810,webqsp,test,what type of art leonardo da vinci do?,"portrait, religious painting, religious art","['Drawing', 'Painting', 'Sculpture']",Tiered-Forest,"portrait, religious painting, religious art",True
WebQTest-77,webqsp,test,what capital of austria?,The capital of Austria is **Vienna**.,['Vienna'],Tiered-Forest,The capital of Austria is **Vienna**.,True
WebQTest-1482,webqsp,test,who played carmen cortez in spy kids?,"The candidate answer lists Robert Rodriguez, George Clooney, and Richard Linklater, who are all directors or actors in *Spy Kids*, but none played Carmen Cortez.

The role of Carmen Cortez was played by **Alexa PenaVega**.

**Concise answer:** Alexa PenaVega.","['Alexa Vega', 'Addisyn Fair']",Tiered-Forest,"The candidate answer lists Robert Rodriguez, George Clooney, and Richard Linklater, who are all directors or actors in *Spy Kids*, but none played Carmen Cortez.

The role of Carmen Cortez was played by **Alexa PenaVega**.

**Concise answer:** Alexa PenaVega.",False
WebQTest-1847,webqsp,test,where does kurdish people live?,"Kurdish people primarily live in the Kurdish Region of Iraq, Turkey, Iran, and Syria, as well as in diaspora communities around the world.",['Asia'],Tiered-Forest,"Kurdish people primarily live in the Kurdish Region of Iraq, Turkey, Iran, and Syria, as well as in diaspora communities around the world.",False
WebQTest-1146,webqsp,test,who did johnny depp play in corpse bride?,Johnny Depp voiced the character **Victor Van Dort** in *Corpse Bride*.,['Victor Van Dort'],Tiered-Forest,Johnny Depp voiced the character **Victor Van Dort** in *Corpse Bride*.,True
WebQTest-1770,webqsp,test,what country does rafael nadal play for?,Rafael Nadal plays for Spain.,['Spain'],Tiered-Forest,Rafael Nadal plays for Spain.,True
WebQTest-1078,webqsp,test,what language do australia people speak?,The primary language spoken in Australia is English.,"['English Language', 'Esperanto Language', 'Lojban']",Tiered-Forest,The primary language spoken in Australia is English.,False
WebQTest-356,webqsp,test,what airport is near arlington tx?,"The Dallas/Fort Worth International Airport is the major airport near Arlington, TX.",['Arlington Municipal Airport'],Tiered-Forest,"The Dallas/Fort Worth International Airport is the major airport near Arlington, TX.",False
WebQTest-1928,webqsp,test,what wnba team is diana taurasi on?,Diana Taurasi plays for the Phoenix Mercury in the WNBA.,"['UMMC Ekaterinburg', 'Phoenix Mercury']",Tiered-Forest,Diana Taurasi plays for the Phoenix Mercury in the WNBA.,True
WebQTest-635,webqsp,test,what characters does matt stone do?,"Matt Stone voices **Stan Marsh, Kenny McCormick, Butters Stoch, and others** in *South Park*. The characters listed (Death, The Spirit of Christmas, Weight Gain 4000) are episode titles, not characters.","['Kenny McCormick', 'Kyle Broflovski', 'Wizard of Oz', 'Terrance Henry Stoot', 'Gerald Broflovski', 'Bill Gates', 'Ethan Hawke', 'Chris', 'George Clooney', 'Danny Glover', 'Jimbo Kearn', 'Saddam Hussein', 'James Humphries', 'Former Columbine Student', 'Doug Remer', 'Hermaphrodite', 'Taper Guy', 'Kyle / Kenny / Jesus', 'Dave the Lighting Guy', 'Man toasting drinks at MCA outdoor bar', 'Ticket Taker']",Tiered-Forest,"Matt Stone voices **Stan Marsh, Kenny McCormick, Butters Stoch, and others** in *South Park*. The characters listed (Death, The Spirit of Christmas, Weight Gain 4000) are episode titles, not characters.",True
WebQTest-573,webqsp,test,where did melba beals live?,"Melba Beals lived in various places, but she is particularly known for being one of the Little Rock Nine who attended Central High School in Little Rock, Arkansas.",['Arkansas'],Tiered-Forest,"Melba Beals lived in various places, but she is particularly known for being one of the Little Rock Nine who attended Central High School in Little Rock, Arkansas.",True
WebQTest-392,webqsp,test,what team is hank baskett on 2010?,Hank Baskett was not on an NFL team in 2010. He was released by the Minnesota Vikings in September 2010 and did not play for any team that season.,"['Indianapolis Colts', 'Minnesota Vikings', 'Philadelphia Eagles']",Tiered-Forest,Hank Baskett was not on an NFL team in 2010. He was released by the Minnesota Vikings in September 2010 and did not play for any team that season.,True
WebQTest-1612,webqsp,test,what type of art did raphael sanzio create?,"portrait, history painting, portrait painting","['Drawing', 'Painting']",Tiered-Forest,"portrait, history painting, portrait painting",True
WebQTest-1947,webqsp,test,what currency do they use in switzerland?,Switzerland uses the Swiss franc (currency code: CHF).,['Swiss franc'],Tiered-Forest,Switzerland uses the Swiss franc (currency code: CHF).,True
WebQTest-1427,webqsp,test,who was the secretary of state when andrew jackson was president?,"Andrew Jackson served two terms as president, so there were multiple secretaries of state:

1. **Martin Van Buren** (1829–1831) – He resigned to become Minister to Great Britain.
2. **Edward Livingston** (1831–1833)
3. **Louis McLane** (1833–1834)
4. **John Forsyth** (1834–1837) – He served for the remainder of Jackson's presidency.

**Concise answer:** Martin Van Buren, Edward Livingston, Louis McLane, and John Forsyth.","['Edward Livingston', 'Louis McLane', 'Martin Van Buren', 'James Alexander Hamilton']",Tiered-Forest,"Andrew Jackson served two terms as president, so there were multiple secretaries of state:

1. **Martin Van Buren** (1829–1831) – He resigned to become Minister to Great Britain.
2. **Edward Livingston** (1831–1833)
3. **Louis McLane** (1833–1834)
4. **John Forsyth** (1834–1837) – He served for the remainder of Jackson's presidency.

**Concise answer:** Martin Van Buren, Edward Livingston, Louis McLane, and John Forsyth.",True
WebQTest-1183,webqsp,test,where was farrah fawcett buried?,"Farrah Fawcett was buried at **Pierce Brothers Westwood Village Memorial Park and Mortuary** in Los Angeles, California.",['Westwood Village Memorial Park Cemetery'],Tiered-Forest,"Farrah Fawcett was buried at **Pierce Brothers Westwood Village Memorial Park and Mortuary** in Los Angeles, California.",False
WebQTest-1327,webqsp,test,where is shakira from?,Shakira is from Colombia.,['Colombia'],Tiered-Forest,Shakira is from Colombia.,True
WebQTest-1705,webqsp,test,where was franz ferdinand from?,"Franz Ferdinand is from Glasgow, Scotland.",['Glasgow'],Tiered-Forest,"Franz Ferdinand is from Glasgow, Scotland.",True
WebQTest-627,webqsp,test,what nationality is taylor lautner jacob black?,"Taylor Lautner, who played Jacob Black, is American.",['United States of America'],Tiered-Forest,"Taylor Lautner, who played Jacob Black, is American.",False
WebQTest-58,webqsp,test,who did jackie robinson first play for?,Jackie Robinson first played for the Kansas City Monarchs in the Negro Leagues before breaking the MLB color barrier with the Brooklyn Dodgers.,['UCLA Bruins football'],Tiered-Forest,Jackie Robinson first played for the Kansas City Monarchs in the Negro Leagues before breaking the MLB color barrier with the Brooklyn Dodgers.,False
WebQTest-1592,webqsp,test,what are all the songs justin bieber wrote?,"Justin Bieber has written or co-written many songs across his albums. A complete list is extensive, but notable songs he has writing credits on include:

*   **""Baby""** (co-writer)
*   **""Boyfriend""**
*   **""As Long as You Love Me""** (co-writer)
*   **""Sorry""** (co-writer)
*   **""Love Yourself""** (co-writer, originally written for another artist)
*   **""What Do You Mean?""** (co-writer)
*   **""Company""** (co-writer)
*   **""Yummy""** (co-writer)
*   **""Intentions""** (co-writer)
*   **""Holy""** (co-writer)
*   **""Ghost""** (co-writer)
*   **""Peaches""** (co-writer)
*   **""Lonely""** (co-w","['Lolly', 'Home to Mama', 'Baby', 'Never Let You Go', 'Eenie Meenie', 'Somebody to Love', 'Never Say Never', 'Bigger', 'Pray', 'First Dance', 'Live My Life', 'Boyfriend', ""Turn to You (Mother's Day Dedication)"", 'Die in Your Arms', 'Thought Of You', 'Beauty And A Beat', 'All Around The World', 'As Long as You Love Me', 'Beautiful', 'Right Here', '#thatPower', 'Heartbreaker', 'All That Matters', 'Hold Tight', 'Wait for a Minute', 'Recovery', 'Bad Day', 'All Bad', 'PYD', 'Change Me', 'Roller Coaster', 'Confident']",Tiered-Forest,"Justin Bieber has written or co-written many songs across his albums. A complete list is extensive, but notable songs he has writing credits on include:

*   **""Baby""** (co-writer)
*   **""Boyfriend""**
*   **""As Long as You Love Me""** (co-writer)
*   **""Sorry""** (co-writer)
*   **""Love Yourself""** (co-writer, originally written for another artist)
*   **""What Do You Mean?""** (co-writer)
*   **""Company""** (co-writer)
*   **""Yummy""** (co-writer)
*   **""Intentions""** (co-writer)
*   **""Holy""** (co-writer)
*   **""Ghost""** (co-writer)
*   **""Peaches""** (co-writer)
*   **""Lonely""** (co-w",True
WebQTest-1313,webqsp,test,who were demeter's siblings?,"Demeter's siblings were Pluto, Hades, Hestia, Hera, and Zeus.",['Zeus'],Tiered-Forest,"Demeter's siblings were Pluto, Hades, Hestia, Hera, and Zeus.",True
WebQTest-1963,webqsp,test,what position did vince lombardi play?,"Vince Lombardi did not play professionally. He was a coach, most famously of the Green Bay Packers. In college, he played guard and tackle on the offensive line at Fordham University as part of the ""Seven Blocks of Granite.""",['Right guard'],Tiered-Forest,"Vince Lombardi did not play professionally. He was a coach, most famously of the Green Bay Packers. In college, he played guard and tackle on the offensive line at Fordham University as part of the ""Seven Blocks of Granite.""",False
WebQTest-1065,webqsp,test,who does darth vaders voice?,"Darth Vader's voice is performed by James Earl Jones.  

Hayden Christensen and Jake Lloyd are actors who portrayed Anakin Skywalker (the character who becomes Vader) on screen, but they did not provide Vader's voice.","['Dr. Smoov', 'Zac Efron', 'Abraham Benrubi', 'Matt Lanter', 'James Earl Jones']",Tiered-Forest,"Darth Vader's voice is performed by James Earl Jones.  

Hayden Christensen and Jake Lloyd are actors who portrayed Anakin Skywalker (the character who becomes Vader) on screen, but they did not provide Vader's voice.",True
WebQTest-317,webqsp,test,where does russia import from?,"Based on the provided context, your question about Russia's imports cannot be answered. The context only contains information about historical statements regarding the Holodomor in Ukraine. It does not contain any data or mention of Russia's import partners or trade relationships.

**Concise Answer:** The provided context does not contain information relevant to Russia's import sources.",['Uzbekistan'],Tiered-Forest,"Based on the provided context, your question about Russia's imports cannot be answered. The context only contains information about historical statements regarding the Holodomor in Ukraine. It does not contain any data or mention of Russia's import partners or trade relationships.

**Concise Answer:** The provided context does not contain information relevant to Russia's import sources.",False
WebQTest-1396,webqsp,test,who played darth vader at the end of return of the jedi?,"Hayden Christensen played Darth Vader (as the redeemed Anakin Skywalker force ghost) at the end of *Return of the Jedi* in the 2004 DVD and subsequent releases. In the original 1983 theatrical version, it was Sebastian Shaw.","['Sebastian Shaw', 'David Prowse', 'James Earl Jones']",Tiered-Forest,"Hayden Christensen played Darth Vader (as the redeemed Anakin Skywalker force ghost) at the end of *Return of the Jedi* in the 2004 DVD and subsequent releases. In the original 1983 theatrical version, it was Sebastian Shaw.",True
WebQTest-841,webqsp,test,what is money called in italy?,"In Italy, money is called ""soldi.""",['Euro'],Tiered-Forest,"In Italy, money is called ""soldi.""",False
WebQTest-1889,webqsp,test,who was vice president with bill clinton?,"Bill Clinton's vice president was **Al Gore**, who served both terms from 1993 to 2001.",['Al Gore'],Tiered-Forest,"Bill Clinton's vice president was **Al Gore**, who served both terms from 1993 to 2001.",True
WebQTest-629,webqsp,test,what company does nike own?,"Nike owns several companies and brands, including Roshe, Hurley, and Nike Golf, among others.","['Nike Brand Kitchen', 'Converse', 'Umbro', 'Hurley International', 'NIKE Deutschland GmbH', 'NIKE Mexico Holdings LLC', 'NIKE Vietnam Co', 'Cole Haan Co Store', 'NIKE Flight', 'Umbro Sportwear Ltd', 'Yugen Kaisha Hurley Japan', 'Converse Footwear Technical Service (Zhongshan) Co Ltd', 'Hurley999 UK Ltd', 'BRS NIKE Taiwan Inc', 'Converse Trading Co B.V.', 'Bragano Trading S.r.l.', 'Converse Canada Holding B.V.', 'Converse Hong Kong Ltd', 'PT Hurley Indonesia', 'NIKE 360 Holding B.V.', 'NIKE SALES (MALAYSIA) SDN. BHD.', 'NIKE Chile B.V.', 'NIKE Tailwind', 'Savier Inc', 'NIKE GmbH', 'NIKE Poland Sp.zo.o', 'NIKE Huarache', 'NIKE Finland OY', 'Umbro Schweiz Ltd', 'Converse Sporting Goods (China) Co Ltd', 'NIKE India Holding B.V.', 'NIKE Servicios de Mexico S. de R.L. de C.V.', 'Twin Dragons Holding B.V.', 'NIKE Licenciamentos do Brasil Ltda', 'NIKE UK Holding B.V.', 'NIKE BH B.V.', 'NIKE International Ltd', 'NIKE Sports (China) Co Ltd', 'Converse Netherlands B.V.', 'Exeter Hong Kong Ltd', 'PT NIKE Indonesia', 'NIKE Argentina Srl', 'PMG International Ltd', 'Cole Haan Hong Kong Ltd', 'Umbro Worldwide Ltd', 'NIKE de Chile Ltda', 'Umbro HK Ltd', 'NIKE European Operations Netherlands B.V.', 'Umbro Licensing Ltd', 'Converse Canada Corp', 'NIKE (Suzhou) Sports Co Ltd', 'NIKE Hellas EPE', 'NIKE Retail LLC', 'Manchester United Merchandising Ltd', 'NIKE Cortez', 'Umbro Asia Sourcing Ltd', 'NIKE Africa Ltd', 'Exeter Brands Group LLC', 'NIKE Asia Holding B.V.', 'NIKE Group Holding B.V.', 'NIKE Retail B.V.', 'American NIKE SL', 'Cole Haan Japan', 'Umbro.com', 'NIKE (UK) Ltd', 'NIKE Russia LLC', 'NIKE Laser Holding B.V.', 'NIKE TN Inc', 'Umbro Finance Ltd', 'NIKE Denmark ApS', 'NIKE Max LLC', 'NIKE Vapor Ltd', 'NIKE Japan Corp', 'NIKE Canada Corp', 'NIKE Italy S.R.L.', 'NIKE Suzhou Holding HK Ltd', 'NIKE Europe Holding B.V.', 'NIKE Zoom LLC', 'Umbro JV Ltd', 'NIKE Global Trading PTE. LTD', 'NIKE Philippines Inc', 'Futbol Club Barcelona SL', 'NIKE France SAS.', 'NIKE (Switzerland) GmbH', 'NIKE Holding LLC', 'NIKE Retail Poland sp. z o. o.', 'Hurley 999 SL', 'NIKE Canada Holding B.V.', 'NIKE Sweden AB', 'NIKE (Thailand) Ltd', 'NIKE Hong Kong Ltd', 'NIKE Retail Services Inc', 'NIKE Finance Ltd', 'Umbro Ltd', 'NIKE China Holding HK Ltd', 'NIKE International Holding B.V.', 'NIKE Sourcing India Private Ltd', 'NIKE do Brasil Comercio e Participacoes Ltda', 'NIKE New Zealand Co', 'NIKE Vision Timing & Techlab LP', 'Triax Insurance Inc', 'Umbro International JV', 'Umbro International Holdings Ltd', 'NIKE Australia Pty. Ltd', 'NIKE International LLC', 'NIKE South Africa Ltd', 'NIKE Galaxy Holding B.V.', 'Hurley Australia Pty Ltd', 'Juventus Merchandising S.r.l.', 'NIKE Jump Ltd', 'Umbro International Ltd', 'NIKE Dunk Holding B.V.', 'NIKE NZ Holding B.V.', 'NIKE Waffle', 'NIKE Lavadome', 'NIKE Trading Co B.V.', 'NIKE IHM Inc', 'Twin Dragons Global Ltd', 'Converse Hong Kong Holding Co Ltd', 'NIKE de Mexico S de R.L. de C.V.', 'NIKE Logistics Yugen Kaisha', 'NIKE USA Inc', 'Converse (Asia Pacific) Ltd', 'NIKE Australia Holding B.V.', 'NIKE International Holding Inc', 'NIKE South Africa Holdings LLC', 'NIKE Sports Korea Co Ltd', 'NIKE Israel Ltd', 'NIKE CA LLC', 'NIKE Global Holding B.V.', 'NIKE Offshore Holding B.V.', 'USISL Inc', 'NIKE Global Services PTE. LTD', 'NIKE Pegasus', 'Hurley International Holding B.V.', 'NIKE India Private Ltd', 'NIKE SINGAPORE PTE LTD', 'Nike Vision', 'Cole Haan', 'Nike Golf']",Tiered-Forest,"Nike owns several companies and brands, including Roshe, Hurley, and Nike Golf, among others.",True
WebQTest-751,webqsp,test,who owns google 2012?,"Based on the context provided, the candidate answer lists Google Patents, Chromium Embedded Framework, and Google Fusion Tables. These are all products or projects owned by Google. Therefore, the answer to ""who owns google 2012?"" is:

**Google (the company itself).**","['Vic Gundotra', 'Patrick Pichette', 'Nikesh Arora', 'David Drummond', 'Larry Page']",Tiered-Forest,"Based on the context provided, the candidate answer lists Google Patents, Chromium Embedded Framework, and Google Fusion Tables. These are all products or projects owned by Google. Therefore, the answer to ""who owns google 2012?"" is:

**Google (the company itself).**",False
WebQTest-1387,webqsp,test,what time zone is toronto gmt?,Toronto is in the GMT-5 time zone during Eastern Standard Time and GMT-4 during Eastern Daylight Time.,['Eastern Time Zone'],Tiered-Forest,Toronto is in the GMT-5 time zone during Eastern Standard Time and GMT-4 during Eastern Daylight Time.,False
WebQTest-1174,webqsp,test,what cancer did jackie kennedy die of?,Jackie Kennedy died of non-Hodgkin lymphoma. She was diagnosed in early 1994 and died in May of that year.,['Lymphoma'],Tiered-Forest,Jackie Kennedy died of non-Hodgkin lymphoma. She was diagnosed in early 1994 and died in May of that year.,True
WebQTest-1861,webqsp,test,what is the government system of saudi arabia?,"Saudi Arabia has an absolute monarchy system, with the King as the head of state and government.","['Unitary state', 'Islamic state', 'Absolute monarchy']",Tiered-Forest,"Saudi Arabia has an absolute monarchy system, with the King as the head of state and government.",True
WebQTest-1591,webqsp,test,what was obama's former occupation?,"Barack Obama's former occupation before becoming president was a U.S. Senator from Illinois and, before that, a constitutional law professor and community organizer. The listed movies are unrelated to his actual career.","['Lawyer', 'Writer', 'Politician', 'Law professor', 'Author']",Tiered-Forest,"Barack Obama's former occupation before becoming president was a U.S. Senator from Illinois and, before that, a constitutional law professor and community organizer. The listed movies are unrelated to his actual career.",True
WebQTest-787,webqsp,test,where is the riviera casino?,"The Riviera Casino is located in Las Vegas, Nevada.",['Las Vegas'],Tiered-Forest,"The Riviera Casino is located in Las Vegas, Nevada.",True
WebQTest-1249,webqsp,test,what is the state flower of new mexico?,"The candidate answer is unrelated to the question. The state flower of New Mexico is the **yucca flower**, specifically the Yucca glauca.",['Yucca flower'],Tiered-Forest,"The candidate answer is unrelated to the question. The state flower of New Mexico is the **yucca flower**, specifically the Yucca glauca.",True
WebQTest-1765,webqsp,test,what region is turkey considered?,Turkey is considered to be primarily in Asia Minor (Anatolia) and partially in Southeastern Europe.,['Eurasia'],Tiered-Forest,Turkey is considered to be primarily in Asia Minor (Anatolia) and partially in Southeastern Europe.,False
WebQTest-814,webqsp,test,where is harley davidson corporate headquarters?,"Harley-Davidson's corporate headquarters is located in Milwaukee, Wisconsin, USA.",['Milwaukee'],Tiered-Forest,"Harley-Davidson's corporate headquarters is located in Milwaukee, Wisconsin, USA.",True
WebQTest-362,webqsp,test,when did conflict start in ireland?,"The conflict in Ireland, often referred to as the Troubles, began in the late 1960s.","['Irish War of Independence', ""Nine Years' War"", 'Irish Confederate Wars', 'Irish Rebellion of 1798', 'Wars of the Three Kingdoms', 'Irish Civil War', 'Siege of Smerwick', 'Anglo-Spanish War', 'Williamite War in Ireland', 'Jacobite risings', ""Expédition d'Irlande"", 'Irish Rebellion of 1641', 'Cromwellian conquest of Ireland', 'Desmond Rebellions', 'Planned French invasion of Britain', 'Sack of Dun Gallimhe', 'Battle of Tochar Cruachain-Bri-Ele', 'Battle of Ros-Mhic-Thriúin', 'Guerrilla phase of the Irish Civil War', 'Battle of Affane', 'Siege of Drogheda', 'Battle of the Curragh', 'Battle of Knockdoe', 'Irish Free State offensive', 'Siege of Waterford', 'Norman invasion of Ireland', 'Bruce campaign in Ireland', 'Battle of Belahoe', 'Second Desmond Rebellion', 'Battle of Glentaisie', 'Siege of Wexford']",Tiered-Forest,"The conflict in Ireland, often referred to as the Troubles, began in the late 1960s.",False
